operation_date,document_number,debit,credit,amount,direction,counterparty_name,counterparty_inn,counterparty_kpp,counterparty_account,counterparty_bik,counterparty_bank_name,payment_purpose,debtor_code,document_type,source_file,source_file_path,source_file_hash,source_sheet,source_row_number
2025-11-24,4270,0.0,8873.6,8873.6,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810666000006479 в ПАО Сбербанк г Москва",7106023201,713001001,40702810666000006479,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ТУЛА НОВОТУЛЬСКАЯ 11. СУММА 8873-60 В Т.Ч. НДС(10%) 806-69,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2060
2025-11-24,5340,0.0,16647.6,16647.6,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810766000016712 в ПАО Сбербанк г Москва",7106023201,713001001,40702810766000016712,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 КИРЕЕВСК ГЕОЛОГОВ 1А. СУММА 16647-60 В Т.Ч. НДС(10%) 1513-42,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2061
2025-11-24,4841,0.0,10947.2,10947.2,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810166000017492 в ПАО Сбербанк г Москва",7106023201,713001001,40702810166000017492,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 БЕЛЕВ СПОРТИВНАЯ 43А. СУММА 10947-20 В Т.Ч. НДС(10%) 995-20,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2062
2025-11-24,3496,0.0,7763.0,7763.0,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810866000015383 в ПАО Сбербанк г Москва",7106023201,710601001,40702810866000015383,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 УЗЛОВАЯ ЗАВОДСКАЯ 32 ПОМ 2. СУММА 7763-00 В Т.Ч. НДС(10%) 705-73,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2063
2025-11-24,2588,0.0,23330.0,23330.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810440000095193 в ПАО Сбербанк г Москва",5033001802,503001001,40702810440000095193,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ЛЮБЕРЦЫ ТОМИЛИНО 25ЙКМНОВОРЯЗАНСКОГО Ш Д16СТР36. СУММА 23330-00 В Т.Ч. НДС(10%) 2120-91,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2064
2025-11-24,4038,0.0,29600.0,29600.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810140000063124 в ПАО Сбербанк г Москва",5033001802,503001001,40702810140000063124,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ В.БИРЮЛЕВО УЛ6Я РАДИАЛЬНАЯ Д15 СТР1 ПОМ 2Н. СУММА 29600-00 В Т.Ч. НДС(10%) 2690-91,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2065
2025-11-24,4537,0.0,1750.0,1750.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810740000069094 в ПАО Сбербанк г Москва",5033001802,503001001,40702810740000069094,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО БРОННИЦЫ Г БРОННИЦЫ ПРД ПРОИЗВОДСТВЕННЫЙ Д 4. СУММА 1750-00 В Т.Ч. НДС(10%) 159-09,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2066
2025-11-24,3836,0.0,18760.0,18760.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810140000058249 в ПАО Сбербанк г Москва",5033001802,500701001,40702810140000058249,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО РАМЕНСКИЙ Г РАМЕНСКОЕ УЛКРАСНОАРМЕЙСКАЯ Д133. СУММА 18760-00 В Т.Ч. НДС(10%) 1705-45,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2067
2025-11-24,4050,0.0,19250.0,19250.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810540000069087 в ПАО Сбербанк г Москва",5033001802,503001001,40702810540000069087,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ ПОСЕЛЕНИЕ ПЕРВОМАЙСКОЕ КВЛ 109 Д 3 СТР 1. СУММА 19250-00 В Т.Ч. НДС(10%) 1750-00,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2068
2025-11-24,3728,0.0,11440.0,11440.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810040000058255 в ПАО Сбербанк г Москва",5033001802,503001001,40702810040000058255,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО Г НАРО-ФОМИНСК УЛ ПЛОЩАДЬ СВОБОДЫ Д 11. СУММА 11440-00 В Т.Ч.НДС(10%) 1040-00,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2069
2025-11-24,5148,0.0,11930.0,11930.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810640000010305 в ПАО Сбербанк г Москва",5033001802,503001001,40702810640000010305,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО СЕРПУХОВ Г СЕРПУХОВ СЕВЕРНОЕ Ш Д 15 СТР 1. СУММА 11930-00 В Т.Ч. НДС(10%) 1084-55,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2070
2025-11-24,5137,0.0,9070.0,9070.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810540000064309 в ПАО Сбербанк г Москва",5033001802,503001001,40702810540000064309,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО ВОСКРЕСЕНСК Г ВОСКРЕСЕНСК УЛ ГАРАЖНАЯ ЗД 1Г. СУММА 9070-00В Т.Ч. НДС(10%) 824-55,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2071
2025-11-24,4242,0.0,9030.0,9030.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810740000064303 в ПАО Сбербанк г Москва",5033001802,503001001,40702810740000064303,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО Г СЕРГИЕВ ПОСАД УЛ ШЛЯКОВА Д 3. СУММА 9030-00 В Т.Ч. НДС(10%)820-91,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2072
2025-11-24,3935,0.0,11600.0,11600.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810940000066981 в ПАО Сбербанк г Москва",5033001802,503001001,40702810940000066981,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО СЕРПУХОВ Г СЕРПУХОВ ПРД ЗАВОДСКОЙ СТР 40. СУММА 11600-00 В Т.Ч. НДС(10%) 1054-55,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2073
2025-11-24,4451,0.0,11510.0,11510.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810940000030771 в ПАО Сбербанк г Москва",5033001802,503001001,40702810940000030771,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО ПАВЛОВСКИЙ ПОСАД Д КУЗНЕЦЫ Д 76А. СУММА 11510-00 В Т.Ч. НДС(10%) 1046-36,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2074
2025-11-24,6601,0.0,14970.0,14970.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810140000082833 в ПАО Сбербанк г Москва",5033001802,503001001,40702810140000082833,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО СОЛНЕЧНОГОРСК Д НОВАЯ СТР 483. СУММА 14970-00 В Т.Ч. НДС(10%) 1360-91,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2075
2025-11-24,4447,0.0,9740.0,9740.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810440000063112 в ПАО Сбербанк г Москва",5033001802,503001001,40702810440000063112,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО Г ПАВЛ.ПОСАД УЛ ИНТЕРНАЦИОНАЛЬНАЯ Д 55 СТР 1. СУММА 9740-00 ВТ.Ч. НДС(10%) 885-45,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2076
2025-11-24,5161,0.0,13880.0,13880.0,credit,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810240000091449 в ПАО Сбербанк г Москва",5033001802,503001001,40702810240000091449,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 СТУПИНО АКСИНЬИНО ШОССЕЙНАЯ ВЛД 1А СТР4. СУММА 13880-00 В Т.Ч. НДС(10%) 1261-82,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2077
2025-11-24,441,0.0,20810.0,20810.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810040070000479 в ПАО Сбербанк г Москва",9723095473,772301001,40702810040070000479,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО БАЛАШИХА Г БАЛАШИХА Ш ЭНТУЗИАСТОВ Д 36А ПОМ 2. СУММА 20810-00 В Т.Ч. НДС(10%) 1891-82,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2078
2025-11-24,3374,0.0,19330.0,19330.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810040000407987 в ПАО Сбербанк г Москва",9723095473,772301001,40702810040000407987,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО Г КРАСНОГОРСК УЛ ЖУКОВСКОГО Д 11. СУММА 19330-00 В Т.Ч. НДС(10%) 1757-27,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2079
2025-11-24,4216,0.0,18660.6,18660.6,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810166000015986 в ПАО Сбербанк г Москва",7106023201,710601001,40702810166000015986,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ПЛАВСК ОСТРОВСКОГО 7. СУММА 18660-60 В Т.Ч. НДС(10%) 1696-42,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2080
2025-11-24,4005,0.0,38640.0,38640.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810240000077845 в ПАО Сбербанк г Москва",9723095473,772301001,40702810240000077845,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ БУТЫРСКИЙ ПРДОГОРОДНЫЙ Д10 СТР4 ПОМ26/1. СУММА 38640-00 В Т.Ч. НДС(10%) 3512-73,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2081
2025-11-24,3681,0.0,25570.0,25570.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810140000080437 в ПАО Сбербанк г Москва",9723095473,772301001,40702810140000080437,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ НОВО-ПЕРЕДЕЛКИНО УЛ ШОЛОХОВА Д 9А. СУММА 25570-00 В Т.Ч. НДС(10%) 2324-55,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2082
2025-11-24,1801,0.0,15720.0,15720.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810440000429329 в ПАО Сбербанк г Москва",9723095473,772301001,40702810440000429329,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ САВЕЛОВСКИЙ 1-Я КВЕСИССКАЯ 18. СУММА 15720-00 В Т.Ч. НДС(10%) 1429-09,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2083
2025-11-24,4080,0.0,24020.0,24020.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810840000078037 в ПАО Сбербанк г Москва",9723095473,772301001,40702810840000078037,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО РАМЕНСКИЙ Д ЮРОВО УЛ ЦЕНТРАЛЬНАЯ СТР1/1 ПОМ1. СУММА 24020-00 В Т.Ч. НДС(10%) 2183-64,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2084
2025-11-24,330,0.0,18210.0,18210.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810640070001153 в ПАО Сбербанк г Москва",9723095473,772301001,40702810640070001153,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО Г ЧЕХОВ Ш СИМФЕРОПОЛЬСКОЕ СТР 1В. СУММА 18210-00 В Т.Ч. НДС(10%) 1655-45,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2085
2025-11-24,3164,0.0,58610.0,58610.0,credit,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810640000407989 в ПАО Сбербанк г Москва",9723095473,772301001,40702810640000407989,044525225,ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ПОДОЛЬСК МКР КЛИМОВСК УЛ МОСКОВСКАЯ Д 15А. СУММА 58610-00В Т.Ч. НДС(10%) 5328-18,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2086
2025-11-24,4274,0.0,15453.4,15453.4,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810266000003830 в ПАО Сбербанк г Москва",7106023201,713001001,40702810266000003830,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ЕФРЕМОВ ГОРЬКОГО 17. СУММА 15453-40 В Т.Ч. НДС(10%) 1404-85,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2087
2025-11-24,9633,0.0,9915.47,9915.47,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810130000044075 в ПАО Сбербанк г Москва",7604336782,760401001,40702810130000044075,040349602,КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ЛИПЕЦК ЮНОШЕСКАЯ 43СУММА 9915-47В Т.Ч. НДС(10%) 901-41,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2088
2025-11-24,8200,0.0,15254.6,15254.6,credit,"ООО ""ВОСТОРГ 76"" Р/С 40702810630000048160 в ПАО Сбербанк г Москва",7604336782,760401001,40702810630000048160,040349602,КРАСНОДАРСКОЕ ОТДЕЛЕНИЕ N8619 ПАО СБЕРБАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ЭЛЕКТРОСТАЛЬ ТЕВОСЯНА 25СУММА 15254-60В Т.Ч. НДС(10%) 1386-78,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2089
2025-11-24,3059,0.0,7031.53,7031.53,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810466000008101 в ПАО Сбербанк г Москва",7106023201,710601001,40702810466000008101,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ПЛЕЩЕЕВО БЕРЕГОВАЯ 10Г. СУММА 7031 -53 В Т.Ч. НДС(10%) 639-23,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2090
2025-11-24,3917,0.0,18841.87,18841.87,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810666000033853 в ПАО Сбербанк г Москва",7106023201,710601001,40702810666000033853,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ЗАЛЕГОЩЬ М.ГОРЬКОГО 49. СУММА 18841-87 В Т.Ч. НДС(10%) 1712-90,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2091
2025-11-24,2849,0.0,1246.2,1246.2,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810866710000112 в ПАО Сбербанк г Москва",7106023201,710601001,40702810866710000112,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 ОРЕЛ РОСТОВСКАЯ 13. СУММА 1246-20 В Т.Ч. НДС(10%) 113-29,,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2092
2025-11-24,4634,0.0,31249.23,31249.23,credit,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810966000015377 в ПАО Сбербанк г Москва",7106023201,710601001,40702810966000015377,047003608,ТУЛЬСКОЕ ОТДЕЛЕНИЕ N8604 ПАО СБЕР БАНК,"ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2025-6 ОТ 20.11.2024 МАЛОАРХАНГЕЛЬСК, КАЛИНИНА 13. СУММА 31249-23 В Т.Ч. НДС(10%) 2840-84",,Платежное поручение,Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,Данные/Выписки и данные/Выписка_40702810101690000356_01.05.2025–30.04.2026.xlsx,4b76869776b0396f99416042e2ef48c62c74d63100f729374e86b291584bc8a1,Выписка по счёту,2093
